Time for screening with MACD: 6.86 (s)
Number of screened stocks: 674
     Sector      Code  Name            ChagesRatio        Marcap  MACD
102  지주회사  005440  현대지에프홀딩스              -0.94   1152132784390  2. 상승 추세 / 눌림목
 99  지주회사  005250  녹십자홀딩스                  -0.82    685671301800  2. 상승 추세 / 눌림목
 29  지주회사  001230  동국홀딩스                    -0.75    252495835020  2. 상승 추세 / 눌림목
 23  지주회사  001040  CJ                            -0.66   3950565529200  2. 상승 추세 / 눌림목
426  지주회사  100250  진양홀딩스                    -0.63    175511216880  2. 상승 추세 / 눌림목
158  지주회사  011760  현대코퍼레이션                -0.57    348583254100  2. 상승 추세 / 눌림목
367  지주회사  078930  GS                            -0.46   4027881636300  2. 상승 추세 / 눌림목
  5  지주회사  000150  두산                          -0.31   8038845727500  2. 상승 추세 / 눌림목
325  지주회사  058650  세아홀딩스                    -0.3     394400000000  2. 상승 추세 / 눌림목
 80  지주회사  003550  LG                            -0.28  11133382482000  2. 상승 추세 / 눌림목
245  지주회사  034730  SK                            -0.18  11846941670200  2. 상승 추세 / 눌림목
619  지주회사  363280  티와이홀딩스                  -0.18    138176194320  1. 상승 추세 / 추세 확대중
 97  지주회사  004990  롯데지주                       0      3126295262600  1. 상승 추세 / 추세 확대중
498  지주회사  180640  한진칼                         0      9433510022700  2. 상승 추세 / 눌림목
 14  지주회사  000640  동아쏘시오홀딩스               0       731426964600  1. 상승 추세 / 추세 확대중
287  지주회사  042420  네오위즈홀딩스                 0.22    197228765700  1. 상승 추세 / 추세 확대중
 90  지주회사  004150  한솔홀딩스                     0.36    114464269800  1. 상승 추세 / 추세 확대중
 12  지주회사  000480  CR홀딩스                       0.38    250864121500  1. 상승 추세 / 추세 확대중
  6  지주회사  000180  성창기업지주                   0.62    102116342400  1. 상승 추세 / 추세 확대중
146  지주회사  010060  OCI홀딩스                      0.85   1345266565500  2. 상승 추세 / 눌림목
563  지주회사  267250  HD현대                         1.07   8918319296500  1. 상승 추세 / 추세 확대중
109  지주회사  005810  풍산홀딩스                     1.25    467120260800  2. 상승 추세 / 눌림목
 72  지주회사  003300  한일홀딩스                     1.31    525084014520  1. 상승 추세 / 추세 확대중
173  지주회사  015860  일진홀딩스                     1.91    224284310235  1. 상승 추세 / 추세 확대중
114  지주회사  006120  SK디스커버리                   2.24    878862254500  1. 상승 추세 / 추세 확대중
 22  지주회사  000880  한화                           2.25   5786814342000  1. 상승 추세 / 추세 확대중
421  지주회사  096760  JW홀딩스                       2.28    265020917070  1. 상승 추세 / 추세 확대중
 59  지주회사  002790  아모레퍼시픽홀딩스             2.67   2137425042000  1. 상승 추세 / 추세 확대중
669  지주회사  487570  HS효성                         2.74    223928212700  1. 상승 추세 / 추세 확대중
181  지주회사  016710  대성홀딩스                     2.97    144805131000  1. 상승 추세 / 추세 확대중
 95  지주회사  004800  효성                           3.53   1081430292200  1. 상승 추세 / 추세 확대중
184  지주회사  016880  웅진                           3.64    170644315800  1. 상승 추세 / 추세 확대중
  2  지주회사  000070  삼양홀딩스                     7.21    684753245600  1. 상승 추세 / 추세 확대중
     Sector               Code  Name                  ChagesRatio         Marcap  MACD
---  -----------------  ------  ------------------  -------------  -------------  --------------------------
260  진단기기/의료기기  036220  오상헬스케어                -4.52   275823998160  2. 상승 추세 / 눌림목
380  진단기기/의료기기  084650  랩지노믹스                  -4.18   204159972500  2. 상승 추세 / 눌림목
518  진단기기/의료기기  205470  휴마시스                    -3.95   217350015120  2. 상승 추세 / 눌림목
555  진단기기/의료기기  253840  수젠텍                      -3.05   138466264000  2. 상승 추세 / 눌림목
672  진단기기/의료기기  950130  엑세스바이오                -2.43   227121548640  2. 상승 추세 / 눌림목
473  진단기기/의료기기  137310  에스디바이오센서            -1.63  1396462199940  2. 상승 추세 / 눌림목
627  진단기기/의료기기  377740  바이오노트                  -0.98   515383042400  2. 상승 추세 / 눌림목
299  진단기기/의료기기  046210  HLB파나진                   -0.81   106524514720  2. 상승 추세 / 눌림목
279  진단기기/의료기기  039860  나노엔텍                    -0.28   114472442330  1. 상승 추세 / 추세 확대중
427  진단기기/의료기기  100700  세운메디칼                   0      108405000000  2. 상승 추세 / 눌림목
639  진단기기/의료기기  389650  넥스트바이오메디컬           9.58   371807322000  1. 상승 추세 / 추세 확대중
     Sector         Code  Name                ChagesRatio        Marcap  MACD
---  -----------  ------  ----------------  -------------  ------------  --------------------------
253  창업투자/VC  035610  솔본                      -0.77  106375928330  2. 상승 추세 / 눌림목
194  창업투자/VC  021080  에이티넘인베스트           0.84  115680000000  2. 상승 추세 / 눌림목
428  창업투자/VC  100790  미래에셋벤처투자           3.06  268279401700  1. 상승 추세 / 추세 확대중
661  창업투자/VC  460870  에스엠씨지                 5.7   112628226600  2. 상승 추세 / 눌림목
     Sector           Code  Name            ChagesRatio         Marcap  MACD
---  -------------  ------  ------------  -------------  -------------  --------------------------
176  철강/비철금속  016380  KG스틸                -6.16   594052848180  2. 상승 추세 / 눌림목
136  철강/비철금속  008970  동양철관              -5.59   220821704334  2. 상승 추세 / 눌림목
439  철강/비철금속  104700  한국철강              -3.66   326227500000  2. 상승 추세 / 눌림목
409  철강/비철금속  092790  넥스틸                -3.25   394970380000  2. 상승 추세 / 눌림목
 89  철강/비철금속  004020  현대제철              -2.66  3663086798250  2. 상승 추세 / 눌림목
454  철강/비철금속  120030  조선선재              -2.15   126142395300  2. 상승 추세 / 눌림목
131  철강/비철금속  008260  NI스틸                -1.96   100100409500  2. 상승 추세 / 눌림목
 16  철강/비철금속  000670  영풍                  -1.75   750006662500  1. 상승 추세 / 추세 확대중
378  철강/비철금속  084010  대한제강              -1.71   391254573870  2. 상승 추세 / 눌림목
172  철강/비철금속  015230  대창단조              -1.59   158861598800  2. 상승 추세 / 눌림목
191  철강/비철금속  019440  세아특수강            -1.44   117666100000  2. 상승 추세 / 눌림목
350  철강/비철금속  069460  대호에이엘            -1.2    122915256924  2. 상승 추세 / 눌림목
614  철강/비철금속  354320  알멕                  -0.6    158825817850  1. 상승 추세 / 추세 확대중
 50  철강/비철금속  002240  고려제강              -0.57   470070000000  2. 상승 추세 / 눌림목
205  철강/비철금속  024800  유성티엔에스          -0.35   104486109840  2. 상승 추세 / 눌림목
478  철강/비철금속  139990  아주스틸               0.12   155602987210  1. 상승 추세 / 추세 확대중
425  철강/비철금속  100130  동국S&C                0.35   165143270000  2. 상승 추세 / 눌림목
436  철강/비철금속  103140  풍산                   1.13  1757122230600  2. 상승 추세 / 눌림목
 25  철강/비철금속  001080  만호제강               1.45   116200000000  1. 상승 추세 / 추세 확대중
295  철강/비철금속  044490  태웅                  20.09   550202977500  1. 상승 추세 / 추세 확대중
     Sector      Code  Name        ChagesRatio         Marcap  MACD
---  --------  ------  --------  -------------  -------------  ---------------------
216  카드      029780  삼성카드          -0.93  4958760534800  2. 상승 추세 / 눌림목
     Sector      Code  Name              ChagesRatio         Marcap  MACD
---  --------  ------  --------------  -------------  -------------  --------------------------
474  통신      138080  오이솔루션              -6.52   108153287100  1. 상승 추세 / 추세 확대중
542  통신      230240  에치에프알              -4.36   265381460000  2. 상승 추세 / 눌림목
228  통신      032500  케이엠더블유            -3.15   440418965980  1. 상승 추세 / 추세 확대중
503  통신      189300  인텔리안테크            -2.99   488366697000  2. 상승 추세 / 눌림목
360  통신      073490  이노와이어리스          -2.98   150860304640  1. 상승 추세 / 추세 확대중
392  통신      088800  에이스테크              -2.6    183858166790  1. 상승 추세 / 추세 확대중
561  통신      264450  유비쿼스                 0.13   115468284420  1. 상승 추세 / 추세 확대중
579  통신      289930  웨이비스                 0.55   115180255600  2. 상승 추세 / 눌림목
230  통신      032640  LG유플러스               0.62  5623554329680  2. 상승 추세 / 눌림목
266  통신      036630  세종텔레콤              12.88   140200000000  1. 상승 추세 / 추세 확대중
     Sector      Code  Name                ChagesRatio        Marcap  MACD
---  --------  ------  ----------------  -------------  ------------  --------------------------
543  헬스케어  234690  녹십자웰빙                -2.79  179653033120  1. 상승 추세 / 추세 확대중
379  헬스케어  084110  휴온스글로벌              -1.96  600248950000  2. 상승 추세 / 눌림목
580  헬스케어  290650  엘앤씨바이오              -1.77  642050516300  2. 상승 추세 / 눌림목
286  헬스케어  041920  메디아나                  -0.93  119400591660  2. 상승 추세 / 눌림목
623  헬스케어  376270  에이치이엠파마             0     159879003600  1. 상승 추세 / 추세 확대중
596  헬스케어  302550  리메드                     0.43  108233636000  2. 상승 추세 / 눌림목
229  헬스케어  032620  유비케어                   0.93  198610113895  2. 상승 추세 / 눌림목
326  헬스케어  059210  메타바이오메드             1.19  162471262840  2. 상승 추세 / 눌림목
309  헬스케어  052260  현대바이오랜드             1.59  144000000000  1. 상승 추세 / 추세 확대중
512  헬스케어  200130  콜마비앤에이치             1.66  449175570660  1. 상승 추세 / 추세 확대중
284  헬스케어  041830  인바디                     1.83  337022050000  1. 상승 추세 / 추세 확대중
660  헬스케어  458870  씨어스테크놀로지           2.95  246151704000  2. 상승 추세 / 눌림목
234  헬스케어  033230  인성정보                   3.57  109870951500  2. 상승 추세 / 눌림목
132  헬스케어  008490  서흥                       4.01  222242660730  2. 상승 추세 / 눌림목
288  헬스케어  042520  한스바이오메드             5.18  118085183910  1. 상승 추세 / 추세 확대중
509  헬스케어  194700  노바렉스                  14.87  331773261120  1. 상승 추세 / 추세 확대중
     Sector         Code  Name          ChagesRatio         Marcap  MACD
---  -----------  ------  ----------  -------------  -------------  ---------------------
138  홈리빙/가구  009240  한샘                -1.9    970774530000  2. 상승 추세 / 눌림목
183  홈리빙/가구  016800  퍼시스              -0.68   506575000000  2. 상승 추세 / 눌림목
 85  홈리빙/가구  003800  에이스침대          -0.55   302757000000  2. 상승 추세 / 눌림목
195  홈리빙/가구  021240  코웨이               2.47  6550922016300  2. 상승 추세 / 눌림목
     Sector      Code  Name                ChagesRatio         Marcap  MACD
---  --------  ------  ----------------  -------------  -------------  --------------------------
204  화장품    024720  콜마홀딩스                -3.27   416013621670  2. 상승 추세 / 눌림목
365  화장품    078140  대봉엘에스                -1.99   152773058620  1. 상승 추세 / 추세 확대중
307  화장품    051900  LG생활건강                -1.07  5036868532500  2. 상승 추세 / 눌림목
189  화장품    018250  애경산업                  -0.79   396149025000  2. 상승 추세 / 눌림목
399  화장품    090430  아모레퍼시픽               0.45  7855577533700  2. 상승 추세 / 눌림목
484  화장품    146320  비씨엔씨                   0.89   116589078530  2. 상승 추세 / 눌림목
551  화장품    251120  바이오에프디엔씨           1.08   146609502000  2. 상승 추세 / 눌림목
655  화장품    451250  삐아                       1.22   117143471970  2. 상승 추세 / 눌림목
296  화장품    044820  코스맥스비티아이           1.51   142330109220  1. 상승 추세 / 추세 확대중
492  화장품    161890  한국콜마                   2.29  2004071037300  2. 상승 추세 / 눌림목
459  화장품    123330  제닉                       2.46   298825500000  1. 상승 추세 / 추세 확대중
539  화장품    226320  잇츠한불                   2.55   273458558050  1. 상승 추세 / 추세 확대중
506  화장품    192820  코스맥스                   3.1   2457168698500  2. 상승 추세 / 눌림목
384  화장품    086710  선진뷰티사이언스           3.13   172920477600  2. 상승 추세 / 눌림목
408  화장품    092730  네오팜                     4.7    239458155660  1. 상승 추세 / 추세 확대중
546  화장품    241710  코스메카코리아             5.17   564972000000  1. 상승 추세 / 추세 확대중
573  화장품    278470  에이피알                   6.85  4638055576000  2. 상승 추세 / 눌림목
